index,company_name,company_key,domain,company_careers_url,detected_ats,discovery_status,source_count,validated_source_count,polled_source_count,connectors,source_types,jobs_created_total,jobs_accepted_total,retained_live_total,last_successful_poll_at,from_csv_seed,sample_source_urls
326,Parudi,parudi,parudi.com,https://parudi.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://parudi.com/careers | http://parudi.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
327,Perpetto,perpetto,perpetto.com,https://perpetto.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://perpetto.com/careers | http://www.perpetto.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
328,Phantom LogIn,phantomlogin,phantomlogin.com,https://phantomlogin.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://phantomlogin.com/careers | http://www.phantomlogin.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
329,Playground Energy,playgroundenergy,playgroundenergy.com,https://playgroundenergy.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://playgroundenergy.com/careers | http://www.playgroundenergy.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
330,Qlibri,qlibri,getqlibri.com,https://getqlibri.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://getqlibri.com/careers | http://getqlibri.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
331,Quizens,quizens,quizens.com,https://quizens.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://quizens.com/careers | http://www.quizens.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
332,RankingHero,rankinghero,rankinghero.com,https://rankinghero.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://rankinghero.com/careers | http://www.rankinghero.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
333,Retidoc,retidoc,retidoc.com,https://retidoc.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://retidoc.com/careers | http://www.retidoc.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
334,Sensika Technologies,sensikatechnologies,sensika.com,https://sensika.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://sensika.com/careers | http://www.sensika.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
335,Sevar Consult,sevarconsult,sevarconsult.eu,https://sevarconsult.eu/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://sevarconsult.eu/careers | http://sevarconsult.eu/en/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
336,Soundvamp,soundvamp,soundvamp.com,https://soundvamp.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://soundvamp.com/careers | http://soundvamp.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
337,Sponsia,sponsia,sponsia.com,https://sponsia.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://sponsia.com/careers | http://sponsia.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
338,Squee,squee,squee.it,https://squee.it/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://squee.it/careers | http://www.squee.it | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
339,StatAce,statace,statace.com,https://statace.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://statace.com/careers | http://www.statace.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
340,Stepsss,stepsss,stepsss.co,https://stepsss.co/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://stepsss.co/careers | http://www.stepsss.co | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
341,Stigni.bg,stignibg,stigni.bg,https://stigni.bg/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://stigni.bg/careers | http://stigni.bg/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
342,StorPool,storpool,storpool.com,https://storpool.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://storpool.com/careers | https://www.storpool.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
343,TaxiMe,taxime,taxime.to,https://taxime.to/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://taxime.to/careers | http://www.taxime.to | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
344,Tickey,tickey,tickey.me,https://tickey.me/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://tickey.me/careers | http://tickey.me/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
345,Tool Domains,tooldomains,tool.domains,https://tool.domains/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://tool.domains/careers | http://tool.domains/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
346,traincamp.me,traincampme,traincamp.me,https://traincamp.me/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://traincamp.me/careers | http://traincamp.me/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
347,Transmetrics,transmetrics,transmetrics.eu,https://transmetrics.eu/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://transmetrics.eu/careers | http://transmetrics.eu | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
348,Ulympix,ulympix,ulympix.com,https://ulympix.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://ulympix.com/careers | http://ulympix.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
349,Vayant Travel Technologies,vayanttraveltechnologies,vayant.com,https://vayant.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://vayant.com/careers | http://www.vayant.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
350,Viblast,viblast,viblast.com,https://viblast.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://viblast.com/careers | http://www.viblast.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
351,Wiener Games,wienergames,wienergames.com,https://wienergames.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://wienergames.com/careers | http://wienergames.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
352,Wobeek,wobeek,wobeek.com,https://wobeek.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://wobeek.com/careers | http://wobeek.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
353,Wonderswamp,wonderswamp,wonderswamp.com,https://wonderswamp.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://wonderswamp.com/careers | http://www.wonderswamp.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
354,Yanado,yanado,yanado.com,https://yanado.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://yanado.com/careers | http://www.yanado.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
355,Yatrus Analytics,yatrusanalytics,yatrusanalytics.com,https://yatrusanalytics.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://yatrusanalytics.com/careers | http://www.yatrusanalytics.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
356,Zavedenia.com,zavedeniacom,goresty.com,https://goresty.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://goresty.com/careers | http://www.goresty.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
357,Еnso.fm,nsofm,enso.fm,https://enso.fm/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://enso.fm/careers | http://enso.fm | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
358,ChangeAgain.Me,changeagainme,changeagain.me,https://changeagain.me/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://changeagain.me/careers | http://changeagain.me | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
359,iDiscount Ltd,idiscountltd,idiscount.by,https://idiscount.by/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://idiscount.by/careers | http://idiscount.by | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
360,Ontourcloud - touring app,ontourcloudtouringapp,about.ontourcloud.com,https://about.ontourcloud.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://about.ontourcloud.com/careers | http://about.ontourcloud.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
361,Press About Us,pressaboutus,pressabout.us,https://pressabout.us/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://pressabout.us/careers | http://pressabout.us | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
362,Pro Stream +,prostreamplus,pro-stream.org,https://pro-stream.org/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://pro-stream.org/careers | http://pro-stream.org | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
363,3BaysOver,3baysover,3baysover.com,https://3baysover.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://3baysover.com/careers | http://www.3baysover.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
364,3DIVAZ,3divaz,3divaz.ch,https://3divaz.ch/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://3divaz.ch/careers | http://www.3divaz.ch/Home | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
365,42matters AG,42mattersag,42matters.com,https://42matters.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://42matters.com/careers | http://42matters.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
366,Abionic,abionic,abionic.com,https://abionic.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://abionic.com/careers | http://www.abionic.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
367,Above Security,abovesecurity,abovesecurity.com,https://abovesecurity.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://abovesecurity.com/careers | http://www.abovesecurity.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
368,AC Immune SA,acimmunesa,acimmune.com,https://acimmune.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://acimmune.com/careers | http://acimmune.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
369,ActLight,actlight,act-light.com,https://act-light.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://act-light.com/careers | http://act-light.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
370,ADC Therapeutics,adctherapeutics,adctherapeutics.com,https://adctherapeutics.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://adctherapeutics.com/careers | http://www.adctherapeutics.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
371,Ads Click,adsclick,ads-click.com,https://ads-click.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://ads-click.com/careers | http://ads-click.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
372,Aeris Cleantec AG,aeriscleantecag,aeris.cn,https://aeris.cn/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://aeris.cn/careers | http://www.aeris.cn | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
373,AgFlow,agflow,agflow.com,https://agflow.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://agflow.com/careers | http://www.agflow.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
374,Agile Wind Power,agilewindpower,agilewindpower.com,https://agilewindpower.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://agilewindpower.com/careers | http://www.agilewindpower.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
375,algrano,algrano,algrano.com,https://algrano.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://algrano.com/careers | http://www.algrano.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
376,Alpex Pharma,alpexpharma,alpex.com,https://alpex.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://alpex.com/careers | http://www.alpex.com/en/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
377,Amal Therapeutics,amaltherapeutics,amaltherapeutics.com,https://amaltherapeutics.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://amaltherapeutics.com/careers | http://amaltherapeutics.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
378,Ammado AG,ammadoag,ammado.com,https://ammado.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://ammado.com/careers | http://www.ammado.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
379,Ampard,ampard,ampard.com,https://ampard.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://ampard.com/careers | http://www.ampard.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
380,AmVac,amvac,amvac.eu,https://amvac.eu/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://amvac.eu/careers | http://www.amvac.eu | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
381,ANDIAST,andiast,andiast.com,https://andiast.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://andiast.com/careers | http://www.andiast.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
382,Andrew Alliance,andrewalliance,andrewalliance.com,https://andrewalliance.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://andrewalliance.com/careers | http://andrewalliance.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
383,Anergis,anergis,anergis.ch,https://anergis.ch/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://anergis.ch/careers | http://www.anergis.ch | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
384,ANIVO,anivo,anivo.ch,https://anivo.ch/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://anivo.ch/careers | http://anivo.ch | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
385,Aras,aras,aras.com,https://aras.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://aras.com/careers | http://www.aras.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
386,Archilogic,archilogic,archilogic.com,https://archilogic.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://archilogic.com/careers | http://www.archilogic.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
387,Architonic,architonic,architonic.com,https://architonic.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://architonic.com/careers | http://www.architonic.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
388,Arimaz,arimaz,arimaz.com,https://arimaz.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://arimaz.com/careers | http://www.arimaz.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
389,Arktis Radiation Detectors,arktisradiationdetectors,arktis-detectors.com,https://arktis-detectors.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://arktis-detectors.com/careers | http://arktis-detectors.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
390,arviem AG,arviemag,arviem.com,https://arviem.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://arviem.com/careers | http://www.arviem.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
391,Asceneuron,asceneuron,asceneuron.com,https://asceneuron.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://asceneuron.com/careers | http://asceneuron.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
392,Attolight,attolight,attolight.com,https://attolight.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://attolight.com/careers | http://www.attolight.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
393,Ava,ava,avawomen.com,https://avawomen.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://avawomen.com/careers | http://www.avawomen.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
394,Avrios International AG,avriosinternationalag,avrios.com,https://avrios.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://avrios.com/careers | http://avrios.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
395,Basisnote AG,basisnoteag,basisnote.com,https://basisnote.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://basisnote.com/careers | http://www.basisnote.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
396,beaconsmind AG,beaconsmindag,beaconsmind.com,https://beaconsmind.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://beaconsmind.com/careers | http://www.beaconsmind.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
397,Beam Express,beamexpress,beamexpress.com,https://beamexpress.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://beamexpress.com/careers | http://www.beamexpress.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
398,beqom,beqom,beqom.com,https://beqom.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://beqom.com/careers | http://www.beqom.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
399,bexio,bexio,bexio.com,https://bexio.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://bexio.com/careers | http://www.bexio.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
400,BF Commodities,bfcommodities,bfcommodities.net,https://bfcommodities.net/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://bfcommodities.net/careers | http://www.bfcommodities.net/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
401,Biopipe Global AG,biopipeglobalag,biopipe.co,https://biopipe.co/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://biopipe.co/careers | http://www.biopipe.co | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
402,BLINQ,blinq,joinblinq.com,https://joinblinq.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://joinblinq.com/careers | http://www.joinblinq.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
403,Blue Butterfly,bluebutterfly,b-fly.biz,https://b-fly.biz/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://b-fly.biz/careers | http://b-fly.biz/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
404,Bluetector,bluetector,bluetector.com,https://bluetector.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://bluetector.com/careers | http://www.bluetector.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
405,Boldomatic SA,boldomaticsa,boldomatic.com,https://boldomatic.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://boldomatic.com/careers | http://www.boldomatic.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
406,BPA Solutions,bpasolutions,bpa-solutions.net,https://bpa-solutions.net/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://bpa-solutions.net/careers | http://bpa-solutions.net | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
407,Bravofly,bravofly,bravofly.com,https://bravofly.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://bravofly.com/careers | http://www.bravofly.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
408,BugBuster,bugbuster,bugbuster.com,https://bugbuster.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://bugbuster.com/careers | http://bugbuster.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
409,c-crowd,ccrowd,c-crowd.com,https://c-crowd.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://c-crowd.com/careers | http://www.c-crowd.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
410,Cardiola,cardiola,cardiola.com,https://cardiola.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://cardiola.com/careers | http://www.cardiola.com/home.html/?L=1 | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
411,CashSentinel,cashsentinel,cashsentinel.com,https://cashsentinel.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://cashsentinel.com/careers | http://www.cashsentinel.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
412,CHRONEXT,chronext,chronext.com,https://chronext.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://chronext.com/careers | https://www.chronext.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
413,CombaGroup,combagroup,combagroup.com,https://combagroup.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://combagroup.com/careers | http://combagroup.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
414,ComfyLight AG,comfylightag,comfylight.com,https://comfylight.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://comfylight.com/careers | http://www.comfylight.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
415,Coorpacademy,coorpacademy,coorpacademy.com,https://coorpacademy.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://coorpacademy.com/careers | http://www.coorpacademy.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
416,coresystems,coresystems,coresystems.ch,https://coresystems.ch/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://coresystems.ch/careers | http://www.coresystems.ch | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
417,Coteries,coteries,coteries.com,https://coteries.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://coteries.com/careers | http://www.coteries.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
418,Creoptix,creoptix,creoptix.com,https://creoptix.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://creoptix.com/careers | http://creoptix.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
419,crowdhouse.ch (Bricks & Bytes AG),crowdhousechbricksandbytesag,crowdhouse.ch,https://crowdhouse.ch/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://crowdhouse.ch/careers | http://www.crowdhouse.ch | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
420,CT Atlantic,ctatlantic,ct-atlantic.com,https://ct-atlantic.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://ct-atlantic.com/careers | http://ct-atlantic.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
421,dacadoo,dacadoo,dacadoo.com,https://dacadoo.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://dacadoo.com/careers | https://www.dacadoo.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
422,Dacuda,dacuda,dacuda.com,https://dacuda.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://dacuda.com/careers | http://www.dacuda.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
423,Dahu,dahu,dahusports.com,https://dahusports.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://dahusports.com/careers | http://www.dahusports.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
424,Dartfish,dartfish,dartfish.tv,https://dartfish.tv/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://dartfish.tv/careers | http://www.dartfish.tv | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
425,DealMarket,dealmarket,dealmarket.com,https://dealmarket.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://dealmarket.com/careers | http://www.DealMarket.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
426,Delenex Therapeutics,delenextherapeutics,delenex.com,https://delenex.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://delenex.com/careers | http://www.delenex.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
427,Diagnoplex,diagnoplex,diagnoplex.com,https://diagnoplex.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://diagnoplex.com/careers | http://www.diagnoplex.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
428,DistalMotion,distalmotion,distalmotion.com,https://distalmotion.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://distalmotion.com/careers | http://www.distalmotion.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
429,Diviac,diviac,diviac.com,https://diviac.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://diviac.com/careers | https://diviac.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
